route_num_1,route_num_2,stop_id,pattern_id_1,pattern_id_2
"3","3","2220","20003014","21003521"
"3","3","2220","20003014","21003521"
"3","3","2220","20003014","21003521"
"3","3","12880","10003501","11003012"
"3","3","12880","10003501","11003012"
"3","3","12880","10003501","11003012"
"3","3","12880","10003501","11003013"
"3","3","12880","10003501","11003013"
"3","3","12880","10003501","11003013"
"3","3","12880","10003505","11003012"
"3","3","12880","10003505","11003012"
"3","3","12880","10003505","11003012"
"30","30","9145","20030023","11030020"
"30","30","9145","20030023","11030020"
"30","30","9145","20030023","11030020"
"30","30","9145","20030023","11030022"
"30","30","9145","20030023","11030022"
"30","30","9145","20030023","11030022"
"30","30","0","11030020","20030021"
"30","30","0","11030020","20030021"
"30","30","0","11030020","20030021"
"30","30","9145","20030023","11030020"
"30","30","9145","20030023","11030020"
"30","30","9145","20030023","11030020"
"30","30","9145","20030023","11030022"
"30","30","9145","20030023","11030022"
"30","30","9145","20030023","11030022"
"30","30","0","11030020","20030021"
"30","30","0","11030020","20030021"
"30","30","0","11030020","20030021"
"30","30","9145","20030023","11030020"
"30","30","9145","20030023","11030020"
"30","30","9145","20030023","11030020"
"30","30","9145","20030023","11030022"
"30","30","9145","20030023","11030022"
"30","30","9145","20030023","11030022"
"30","30","0","11030020","20030021"
"30","30","0","11030020","20030021"
"30","30","0","11030020","20030021"
"301","301","0","11301125","20301135"
"301","301","0","11301125","20301135"
"301","301","0","11301125","20301135"
"301","301","0","11301130","20301134"
"301","301","0","11301130","20301134"
"301","301","0","11301130","20301134"
"301","301","0","11301131","20301134"
"301","301","0","11301131","20301134"
"301","301","0","11301131","20301134"
"301","301","0","11301125","20301135"
"301","301","0","11301125","20301135"
"301","301","0","11301125","20301135"
"301","301","0","11301130","20301134"
"301","301","0","11301130","20301134"
"301","301","0","11301130","20301134"
"301","301","0","11301131","20301134"
"301","301","0","11301131","20301134"
"301","301","0","11301131","20301134"
"301","301","0","11301125","20301135"
"301","301","0","11301125","20301135"
"301","301","0","11301125","20301135"
"301","301","0","11301130","20301134"
"301","301","0","11301130","20301134"
"301","301","0","11301130","20301134"
"301","301","0","11301131","20301134"
"301","301","0","11301131","20301134"
"301","301","0","11301131","20301134"
"75","31","9976","20075156","31031046"
"75","31","9976","20075156","31031046"
"75","31","9976","20075156","31031046"
"75","31","9976","20075166","31031046"
"75","31","9976","20075166","31031046"
"75","31","9976","20075166","31031046"
"75","31","9976","20075156","31031046"
"75","31","9976","20075156","31031046"
"75","31","9976","20075156","31031046"
"75","31","9976","20075166","31031046"
"75","31","9976","20075166","31031046"
"75","31","9976","20075166","31031046"
"75","31","9976","20075156","31031046"
"75","31","9976","20075156","31031046"
"75","31","9976","20075156","31031046"
"75","31","9976","20075166","31031046"
"75","31","9976","20075166","31031046"
"75","31","9976","20075166","31031046"
"65","31","10005","20065072","31031046"
"65","31","10005","20065072","31031046"
"65","31","10005","20065072","31031046"
"65","31","10005","20065072","31031046"
"65","31","10005","20065072","31031046"
"65","31","10005","20065072","31031046"
"65","31","10005","20065072","31031046"
"65","31","10005","20065072","31031046"
"65","31","10005","20065072","31031046"
"75","32","9976","20075156","21032115"
"75","32","9976","20075156","21032115"
"75","32","9976","20075156","21032115"
"75","32","9976","20075160","21032115"
"75","32","9976","20075160","21032115"
"75","32","9976","20075160","21032115"
"75","32","9976","20075166","21032115"
"75","32","9976","20075166","21032115"
"75","32","9976","20075166","21032115"
"75","32","9976","20075156","21032115"
"75","32","9976","20075156","21032115"
"75","32","9976","20075156","21032115"
"75","32","9976","20075160","21032115"
"75","32","9976","20075160","21032115"
"75","32","9976","20075160","21032115"
"75","32","9976","20075166","21032115"
"75","32","9976","20075166","21032115"
"75","32","9976","20075166","21032115"
"75","32","9976","20075156","21032115"
"75","32","9976","20075156","21032115"
"75","32","9976","20075156","21032115"
"75","32","9976","20075160","21032115"
"75","32","9976","20075160","21032115"
"75","32","9976","20075160","21032115"
"75","32","9976","20075166","21032115"
"75","32","9976","20075166","21032115"
"75","32","9976","20075166","21032115"
"65","32","10005","20065072","21032115"
"65","32","10005","20065072","21032115"
"65","32","10005","20065072","21032115"
"65","32","10005","20065072","21032115"
"65","32","10005","20065072","21032115"
"65","32","10005","20065072","21032115"
"65","32","10005","20065072","21032115"
"65","32","10005","20065072","21032115"
"65","32","10005","20065072","21032115"
"27","33","1370","10027026","11033052"
"27","33","1370","10027026","11033052"
"27","33","1370","10027026","11033052"
"27","33","1370","10027026","11033054"
"27","33","1370","10027026","11033054"
"27","33","1370","10027026","11033054"
"27","33","1370","10027026","11033052"
"27","33","1370","10027026","11033052"
"27","33","1370","10027026","11033052"
"27","33","1370","10027026","11033054"
"27","33","1370","10027026","11033054"
"27","33","1370","10027026","11033054"
"27","33","1370","10027026","11033052"
"27","33","1370","10027026","11033052"
"27","33","1370","10027026","11033052"
"27","33","1370","10027026","11033054"
"27","33","1370","10027026","11033054"
"27","33","1370","10027026","11033054"
"345","331","75460","11345006","41331025"
"345","331","75460","11345006","41331025"
"345","331","75460","11345006","41331025"
"345","331","75460","11345006","41331026"
"345","331","75460","11345006","41331026"
"345","331","75460","11345006","41331026"
"345","331","75460","11345014","41331023"
"345","331","75460","11345014","41331023"
"345","331","75460","11345014","41331023"
"345","331","75460","11345006","41331025"
"345","331","75460","11345006","41331025"
"345","331","75460","11345006","41331025"
"345","331","75460","11345006","41331026"
"345","331","75460","11345006","41331026"
"345","331","75460","11345006","41331026"
"345","331","75460","11345014","41331023"
"345","331","75460","11345014","41331023"
"345","331","75460","11345014","41331023"
"345","331","75460","11345006","41331025"
"345","331","75460","11345006","41331025"
